link,Code,Sale_rent,Price,Total_area,Floor,Rooms,Date
https://akcern.am/en/property/12240,Code - 10376,For rent Apartment in Yerevan,380 USD,'Total area 46 m 2','Floor 2','Count of rooms 1',09.04.2021
https://akcern.am/en/property/4298,Code - 31870,For sale Apartment in Yerevan,"110,000 USD",'Total area 98 m 2','Floor 2','Count of rooms 3',09.04.2021
https://akcern.am/en/property/12214,Code - 360171,For sale Apartment in Yerevan,"62,000 USD",'Total area 72 m 2','Floor 4','Count of rooms 3',09.04.2021
https://akcern.am/en/property/12211,Code - 360170,For rent Apartment in Yerevan,300 USD,'Total area 72 m 2','Floor 4','Count of rooms 3',09.04.2021
https://akcern.am/en/property/7980,Code - 31576,For sale Apartment in Yerevan,"97,000 USD",'Total area 92 m 2','Floor 2','Count of rooms 3',09.04.2021
https://akcern.am/en/property/6679,Code - 11060,For sale Apartment in Yerevan,"46,000 USD",'Total area 32 m 2','Floor 3','Count of rooms 1',09.04.2021
https://akcern.am/en/property/20,Code - 20533,For rent Apartment in Yerevan,800 USD,'Total area 60 m 2','Floor 6','Count of rooms 2',09.04.2021
https://akcern.am/en/property/3754,Code - 32685,For sale Apartment in Yerevan,"100,000 USD",'Total area 80 m 2','Floor 2','Count of rooms 3',09.04.2021
https://akcern.am/en/property/2912,Code - 32494,For sale Apartment in Yerevan,"100,000 USD",'Total area 69 m 2','Floor 2','Count of rooms 3',09.04.2021
https://akcern.am/en/property/12206,Code - 160167,For sale Apartment in Yerevan,"29,000 USD",'Total area 32 m 2','Floor 2','Count of rooms 1',09.04.2021
https://akcern.am/en/property/1958,Code - 21573,For sale Apartment in Yerevan,"44,000 USD",'Total area 37 m 2','Floor 1','Count of rooms 2',09.04.2021
https://akcern.am/en/property/2063,Code - 30600,For rent Apartment in Yerevan,"1,000 USD",'Total area 120 m 2','Floor 4','Count of rooms 3',09.04.2021
https://akcern.am/en/property/12098,Code - 260119,For sale Apartment in Yerevan,"165,000 USD",'Total area 75 m 2','Floor 2','Count of rooms 2',09.04.2021
https://akcern.am/en/property/10921,Code - 40156,For rent Apartment in Yerevan,"1,000 USD",'Total area 163 m 2','Floor 6','Count of rooms 4',08.04.2021
https://akcern.am/en/property/12201,Code - 160161,For rent Apartment in Yerevan,250 USD,'Total area 36 m 2','Floor 4','Count of rooms 1',08.04.2021
https://akcern.am/en/property/12191,Code - 360155,For sale Apartment in Yerevan,"33,000 USD",'Total area 63 m 2','Floor ','Count of rooms 3',08.04.2021
https://akcern.am/en/property/12202,Code - 259189,For sale Apartment in Yerevan,"42,000 USD",'Total area 42 m 2','Floor 2','Count of rooms 2',08.04.2021
https://akcern.am/en/property/6315,Code - 31485,For sale Apartment in Yerevan,"75,000 USD",'Total area 107 m 2','Floor 1','Count of rooms 3',08.04.2021
https://akcern.am/en/property/12199,Code - 160160,For sale Apartment in Yerevan,"82,000 USD",'Total area 44 m 2','Floor 8','Count of rooms 1',08.04.2021
https://akcern.am/en/property/63,Code - 40103,For rent Apartment in Yerevan,"2,200 USD",'Total area 145 m 2','Floor 8','Count of rooms 4',08.04.2021
https://akcern.am/en/property/1611,Code - 80061,For rent Apartment in Yerevan,"1,500 USD",'Total area 244 m 2','Floor ','Count of rooms 7',08.04.2021
https://akcern.am/en/property/4021,Code - 30799,For rent Apartment in Yerevan,550 USD,'Total area 80 m 2','Floor 2','Count of rooms 3',08.04.2021
https://akcern.am/en/property/3436,Code - 30723,For rent Apartment in Yerevan,700 USD,'Total area 93 m 2','Floor 3','Count of rooms 3',08.04.2021
https://akcern.am/en/property/2266,Code - 30725,For rent Apartment in Yerevan,450 USD,'Total area 78 m 2','Floor 9','Count of rooms 3',08.04.2021
https://akcern.am/en/property/7606,Code - 10407,For rent Apartment in Yerevan,600 USD,'Total area 39 m 2','Floor 4','Count of rooms 1',08.04.2021
https://akcern.am/en/property/6102,Code - 40162,For rent Apartment in Yerevan,"1,100 USD",'Total area 140 m 2','Floor 11','Count of rooms 4',08.04.2021
https://akcern.am/en/property/4938,Code - 31955,For sale Apartment in Yerevan,"90,000 USD",'Total area 96 m 2','Floor 2','Count of rooms 3',08.04.2021
https://akcern.am/en/property/12116,Code - 360132,For sale Apartment in Yerevan,"1,050,000 USD",'Total area 268 m 2','Floor 4','Count of rooms 3',08.04.2021
https://akcern.am/en/property/15122,Code - 20580,For rent Apartment in Yerevan,500 USD,'Total area 50 m 2','Floor 3','Count of rooms 2',07.04.2021
https://akcern.am/en/property/6239,Code - 30570,For rent Apartment in Yerevan,"1,100 USD",'Total area 105 m 2','Floor 1','Count of rooms 3',07.04.2021
https://akcern.am/en/property/12183,Code - 40929,For sale Apartment in Yerevan,"140,000 USD",'Total area 111 m 2','Floor 4','Count of rooms 4',07.04.2021
https://akcern.am/en/property/15270,Code - 30564,For rent Apartment in Yerevan,700 USD,'Total area 138 m 2','Floor 7','Count of rooms 3',07.04.2021
https://akcern.am/en/property/14703,Code - 30914,For rent Apartment in Yerevan,"1,000 USD",'Total area 102 m 2','Floor 8','Count of rooms 3',07.04.2021
https://akcern.am/en/property/12178,Code - 260147,For sale Apartment in Yerevan,"69,000 USD",'Total area 65 m 2','Floor 6','Count of rooms 2',07.04.2021
https://akcern.am/en/property/55,Code - 40088,For rent Apartment in Yerevan,650 USD,'Total area 141 m 2','Floor 2','Count of rooms 4',07.04.2021
https://akcern.am/en/property/12082,Code - 30832,For rent Apartment in Yerevan,650 USD,'Total area 85 m 2','Floor 2','Count of rooms 3',07.04.2021
https://akcern.am/en/property/8508,Code - 20625,For rent Apartment in Yerevan,700 USD,'Total area 78 m 2','Floor 9','Count of rooms 2',07.04.2021
https://akcern.am/en/property/5541,Code - 40153,For rent Apartment in Yerevan,"1,500 USD",'Total area 161 m 2','Floor 3','Count of rooms 4',06.04.2021
https://akcern.am/en/property/12174,Code - 30655,For rent Apartment in Yerevan,800 USD,'Total area 95 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12175,Code - 30704,For rent Apartment in Yerevan,"1,200 USD",'Total area 75 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/2613,Code - 30752,For rent Apartment in Yerevan,"1,000 USD",'Total area 96 m 2','Floor 6','Count of rooms 3',06.04.2021
https://akcern.am/en/property/3514,Code - 10485,For rent Apartment in Yerevan,600 USD,'Total area 51 m 2','Floor 9','Count of rooms 1',06.04.2021
https://akcern.am/en/property/1652,Code - 30680,For rent Apartment in Yerevan,"1,000 USD",'Total area 100 m 2','Floor ','Count of rooms 3',06.04.2021
https://akcern.am/en/property/13788,Code - 30615,For rent Apartment in Yerevan,800 USD,'Total area 88 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/15006,Code - 20791,For rent Apartment in Yerevan,800 USD,'Total area 60 m 2','Floor 2','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12173,Code - 20836,For rent Apartment in Yerevan,220 USD,'Total area 63 m 2','Floor 2','Count of rooms 2',06.04.2021
https://akcern.am/en/property/5850,Code - 30847,For rent Apartment in Yerevan,"1,200 USD",'Total area 112 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/13746,Code - 20821,For rent Apartment in Yerevan,550 USD,'Total area 48 m 2','Floor 2','Count of rooms 2',06.04.2021
https://akcern.am/en/property/3325,Code - 30716,For rent Apartment in Yerevan,"1,500 USD",'Total area 91 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/2428,Code - 20700,For rent Apartment in Yerevan,600 USD,'Total area 80 m 2','Floor 6','Count of rooms 2',06.04.2021
https://akcern.am/en/property/2388,Code - 20697,For rent Apartment in Yerevan,500 USD,'Total area 68 m 2','Floor 4','Count of rooms 2',06.04.2021
https://akcern.am/en/property/4444,Code - 20779,For rent Apartment in Yerevan,520 USD,'Total area 80 m 2','Floor 3','Count of rooms 2',06.04.2021
https://akcern.am/en/property/7919,Code - 80090,For rent Apartment in Yerevan,600 USD,'Total area 46 m 2','Floor 1','Count of rooms 2',06.04.2021
https://akcern.am/en/property/2339,Code - 20689,For rent Apartment in Yerevan,400 USD,'Total area 49 m 2','Floor 5','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12170,Code - 20721,For rent Apartment in Yerevan,550 USD,'Total area 90 m 2','Floor 2','Count of rooms 2',06.04.2021
https://akcern.am/en/property/2228,Code - 20682,For rent Apartment in Yerevan,600 USD,'Total area 60 m 2','Floor 3','Count of rooms 2',06.04.2021
https://akcern.am/en/property/14025,Code - 20621,For rent Apartment in Yerevan,500 USD,'Total area 85 m 2','Floor 4','Count of rooms 2',06.04.2021
https://akcern.am/en/property/14499,Code - 20714,For rent Apartment in Yerevan,500 USD,'Total area 73 m 2','Floor 8','Count of rooms 2',06.04.2021
https://akcern.am/en/property/541,Code - 20606,For rent Apartment in Yerevan,500 USD,'Total area 69 m 2','Floor 10','Count of rooms 2',06.04.2021
https://akcern.am/en/property/13816,Code - 20195,For rent Apartment in Yerevan,450 USD,'Total area 53 m 2','Floor 4','Count of rooms 2',06.04.2021
https://akcern.am/en/property/8364,Code - 32640,For sale Apartment in Yerevan,"280,000 USD",'Total area 107 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/9277,Code - 21528,For sale Apartment in Yerevan,"75,500 USD",'Total area 60 m 2','Floor 2','Count of rooms 2',06.04.2021
https://akcern.am/en/property/3706,Code - 40821,For sale Apartment in Yerevan,"160,000 USD",'Total area 141 m 2','Floor 3','Count of rooms 4',06.04.2021
https://akcern.am/en/property/12167,Code - 20557,For rent Apartment in Yerevan,450 USD,'Total area 70 m 2','Floor 4','Count of rooms 2',06.04.2021
https://akcern.am/en/property/10934,Code - 359855,For sale Apartment in Yerevan,"616,000 USD",'Total area 154 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/10933,Code - 359854,For sale Apartment in Yerevan,"340,000 USD",'Total area 85 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/10937,Code - 859858,For sale Apartment in Yerevan,"492,000 USD",'Total area 189 m 2',,'Count of rooms 4',06.04.2021
https://akcern.am/en/property/9388,Code - 10890,For sale Apartment in Yerevan,"61,000 USD",'Total area 48 m 2','Floor 1','Count of rooms 1',06.04.2021
https://akcern.am/en/property/9111,Code - 80416,For sale Apartment in Yerevan,"72,000 USD",'Total area 103 m 2','Floor 4','Count of rooms 4',06.04.2021
https://akcern.am/en/property/8443,Code - 21067,For rent Apartment in Yerevan,800 USD,'Total area 72 m 2','Floor 2','Count of rooms 2',06.04.2021
https://akcern.am/en/property/8414,Code - 31029,For rent Apartment in Yerevan,"2,000 USD",'Total area 72 m 2','Floor 11','Count of rooms 3',06.04.2021
https://akcern.am/en/property/8410,Code - 21066,For rent Apartment in Yerevan,"1,300 USD",'Total area 70 m 2','Floor 11','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12067,Code - 30357,For rent Apartment in Yerevan,600 USD,'Total area 82 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/9117,Code - 20687,For rent Apartment in Yerevan,400 USD,'Total area 80 m 2','Floor 3','Count of rooms 2',06.04.2021
https://akcern.am/en/property/9068,Code - 31034,For rent Apartment in Yerevan,800 USD,'Total area 92 m 2','Floor 14','Count of rooms 3',06.04.2021
https://akcern.am/en/property/10956,Code - 259772,For rent Apartment in Yerevan,400 USD,'Total area 67 m 2','Floor 4','Count of rooms 2',06.04.2021
https://akcern.am/en/property/8353,Code - 22133,For sale Apartment in Yerevan,"90,000 USD",'Total area 67 m 2','Floor 5','Count of rooms 2',06.04.2021
https://akcern.am/en/property/8866,Code - 32760,For sale Apartment in Yerevan,"131,000 USD",'Total area 137 m 2','Floor 1','Count of rooms 3',06.04.2021
https://akcern.am/en/property/10448,Code - 32448,For sale Apartment in Yerevan,"265,000 USD",'Total area 124 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/8580,Code - 21068,For rent Apartment in Yerevan,500 USD,'Total area 72 m 2','Floor 3','Count of rooms 2',06.04.2021
https://akcern.am/en/property/3071,Code - 10662,For rent Apartment in Yerevan,350 USD,'Total area 47 m 2','Floor 5','Count of rooms 1',06.04.2021
https://akcern.am/en/property/8263,Code - 10758,For rent Apartment in Yerevan,300 USD,'Total area 43 m 2','Floor 4','Count of rooms 1',06.04.2021
https://akcern.am/en/property/12126,Code - 20435,For rent Apartment in Yerevan,330 USD,'Total area 84 m 2','Floor 5','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12154,Code - 80097,For rent Apartment in Yerevan,"1,800 USD",'Total area 116 m 2','Floor 2','Count of rooms 4',06.04.2021
https://akcern.am/en/property/12136,Code - 20796,For rent Apartment in Yerevan,400 USD,'Total area 57 m 2','Floor 12','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12128,Code - 10427,For rent Apartment in Yerevan,360 USD,'Total area 30 m 2','Floor 4','Count of rooms 1',06.04.2021
https://akcern.am/en/property/12148,Code - 20952,For rent Apartment in Yerevan,400 USD,'Total area 60 m 2','Floor 2','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12141,Code - 10617,For rent Apartment in Yerevan,350 USD,'Total area 35 m 2','Floor 2','Count of rooms 1',06.04.2021
https://akcern.am/en/property/12135,Code - 10566,For rent Apartment in Yerevan,250 USD,'Total area 54 m 2','Floor 2','Count of rooms 1',06.04.2021
https://akcern.am/en/property/12131,Code - 20047,For rent Apartment in Yerevan,450 USD,'Total area 55 m 2','Floor 4','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12133,Code - 30721,For rent Apartment in Yerevan,340 USD,'Total area 71 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12151,Code - 40155,For rent Apartment in Yerevan,"1,800 USD",'Total area 160 m 2','Floor 14','Count of rooms 4',06.04.2021
https://akcern.am/en/property/12139,Code - 10584,For rent Apartment in Yerevan,170 USD,'Total area 35 m 2','Floor 2','Count of rooms 1',06.04.2021
https://akcern.am/en/property/12156,Code - 31006,For rent Apartment in Yerevan,420 USD,'Total area 95 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12127,Code - 20676,For rent Apartment in Yerevan,350 USD,'Total area 76 m 2','Floor 4','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12137,Code - 30734,For rent Apartment in Yerevan,400 USD,'Total area 96 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12130,Code - 10398,For rent Apartment in Yerevan,500 USD,'Total area 39 m 2','Floor 4','Count of rooms 1',06.04.2021
https://akcern.am/en/property/12134,Code - 10559,For rent Apartment in Yerevan,200 USD,'Total area 41 m 2','Floor 4','Count of rooms 1',06.04.2021
https://akcern.am/en/property/12150,Code - 30957,For rent Apartment in Yerevan,"2,200 USD",'Total area 140 m 2','Floor 14','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12144,Code - 20894,For rent Apartment in Yerevan,350 USD,'Total area 67 m 2','Floor 9','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12147,Code - 30920,For rent Apartment in Yerevan,400 USD,'Total area 101 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12143,Code - 30827,For rent Apartment in Yerevan,200 USD,'Total area 88 m 2','Floor 10','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12140,Code - 10616,For rent Apartment in Yerevan,350 USD,'Total area 33 m 2','Floor 4','Count of rooms 1',06.04.2021
https://akcern.am/en/property/12145,Code - 20938,For rent Apartment in Yerevan,400 USD,'Total area 72 m 2','Floor 6','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12138,Code - 40104,For rent Apartment in Yerevan,"1,500 USD",'Total area 135 m 2','Floor 5','Count of rooms 4',06.04.2021
https://akcern.am/en/property/12132,Code - 20761,For rent Apartment in Yerevan,450 USD,'Total area 54 m 2','Floor 8','Count of rooms 2',06.04.2021
https://akcern.am/en/property/12149,Code - 30956,For rent Apartment in Yerevan,"1,500 USD",'Total area 140 m 2','Floor 14','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12142,Code - 40118,For rent Apartment in Yerevan,"2,000 USD",'Total area 186 m 2','Floor 14','Count of rooms 4',06.04.2021
https://akcern.am/en/property/12155,Code - 30986,For rent Apartment in Yerevan,500 USD,'Total area 97 m 2','Floor ','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12164,Code - 360143,For sale Apartment in Yerevan,"55,000 USD",'Total area 80 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/9413,Code - 258393,For sale Apartment in Yerevan,"67,000 USD",'Total area 71 m 2','Floor 7','Count of rooms 2',06.04.2021
https://akcern.am/en/property/7213,Code - 80303,For sale Apartment in Yerevan,"1,260,000 USD",'Total area 355 m 2','Floor 10','Count of rooms 5',06.04.2021
https://akcern.am/en/property/1945,Code - 80187,For sale Apartment in Yerevan,"420,000 USD",'Total area 342 m 2','Floor ','Count of rooms 5',06.04.2021
https://akcern.am/en/property/9058,Code - 40624,For sale Apartment in Yerevan,"77,000 USD",'Total area 84 m 2','Floor 9','Count of rooms 4',06.04.2021
https://akcern.am/en/property/8750,Code - 40622,For sale Apartment in Yerevan,"93,000 USD",'Total area 94 m 2','Floor 6','Count of rooms 4',06.04.2021
https://akcern.am/en/property/7659,Code - 40614,For sale Apartment in Yerevan,"295,000 USD",'Total area 118 m 2','Floor 3','Count of rooms 4',06.04.2021
https://akcern.am/en/property/5046,Code - 40598,For sale Apartment in Yerevan,"165,000 USD",'Total area 110 m 2','Floor 6','Count of rooms 4',06.04.2021
https://akcern.am/en/property/4991,Code - 40596,For sale Apartment in Yerevan,"115,000 USD",'Total area 130 m 2','Floor 4','Count of rooms 4',06.04.2021
https://akcern.am/en/property/2773,Code - 40527,For sale Apartment in Yerevan,"250,000 USD",'Total area 143 m 2','Floor 8','Count of rooms 4',06.04.2021
https://akcern.am/en/property/6379,Code - 32043,For sale Apartment in Yerevan,"180,000 USD",'Total area 80 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/5348,Code - 31990,For sale Apartment in Yerevan,"130,000 USD",'Total area 73 m 2','Floor 9','Count of rooms 3',06.04.2021
https://akcern.am/en/property/4953,Code - 31956,For sale Apartment in Yerevan,"170,000 USD",'Total area 83 m 2','Floor 5','Count of rooms 3',06.04.2021
https://akcern.am/en/property/4902,Code - 31951,For sale Apartment in Yerevan,"350,000 USD",'Total area 109 m 2','Floor 5','Count of rooms 3',06.04.2021
https://akcern.am/en/property/4451,Code - 31904,For sale Apartment in Yerevan,"70,000 USD",'Total area 78 m 2','Floor 6','Count of rooms 3',06.04.2021
https://akcern.am/en/property/2354,Code - 31616,For sale Apartment in Yerevan,"180,000 USD",'Total area 72 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/2352,Code - 31615,For sale Apartment in Yerevan,"180,000 USD",'Total area 70 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/2351,Code - 31614,For sale Apartment in Yerevan,"210,000 USD",'Total area 80 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/2168,Code - 31579,For sale Apartment in Yerevan,"145,000 USD",'Total area 103 m 2','Floor 9','Count of rooms 3',06.04.2021
https://akcern.am/en/property/1569,Code - 31368,For sale Apartment in Yerevan,"350,000 USD",'Total area 123 m 2','Floor 9','Count of rooms 3',06.04.2021
https://akcern.am/en/property/1412,Code - 31341,For sale Apartment in Yerevan,"105,000 USD",'Total area 95 m 2','Floor 6','Count of rooms 3',06.04.2021
https://akcern.am/en/property/8999,Code - 21525,For sale Apartment in Yerevan,"140,000 USD",'Total area 66 m 2','Floor ','Count of rooms 2',06.04.2021
https://akcern.am/en/property/8736,Code - 21521,For sale Apartment in Yerevan,"52,000 USD",'Total area 66 m 2','Floor 4','Count of rooms 2',06.04.2021
https://akcern.am/en/property/8295,Code - 21503,For sale Apartment in Yerevan,"82,000 USD",'Total area 61 m 2','Floor 2','Count of rooms 2',06.04.2021
https://akcern.am/en/property/7328,Code - 21493,For sale Apartment in Yerevan,"100,000 USD",'Total area 82 m 2','Floor 5','Count of rooms 2',06.04.2021
https://akcern.am/en/property/4932,Code - 21419,For sale Apartment in Yerevan,"125,000 USD",'Total area 67 m 2','Floor 5','Count of rooms 2',06.04.2021
https://akcern.am/en/property/4931,Code - 21418,For sale Apartment in Yerevan,"130,000 USD",'Total area 55 m 2','Floor 5','Count of rooms 2',06.04.2021
https://akcern.am/en/property/4930,Code - 21417,For sale Apartment in Yerevan,"130,000 USD",'Total area 55 m 2','Floor 4','Count of rooms 2',06.04.2021
https://akcern.am/en/property/5365,Code - 10838,For sale Apartment in Yerevan,"80,000 USD",'Total area 41 m 2','Floor 3','Count of rooms 1',06.04.2021
https://akcern.am/en/property/15118,Code - 80071,For rent Apartment in Yerevan,"4,500 USD",'Total area 355 m 2','Floor 10','Count of rooms 5',06.04.2021
https://akcern.am/en/property/3904,Code - 80061,For rent Apartment in Yerevan,"2,000 USD",'Total area 258 m 2','Floor ','Count of rooms 4',06.04.2021
https://akcern.am/en/property/14750,Code - 80058,For rent Apartment in Yerevan,"1,000 USD",'Total area 171 m 2','Floor ','Count of rooms 4',06.04.2021
https://akcern.am/en/property/2910,Code - 80054,For rent Apartment in Yerevan,"2,200 USD",'Total area 200 m 2','Floor ','Count of rooms 5',06.04.2021
https://akcern.am/en/property/2827,Code - 80053,For rent Apartment in Yerevan,"1,000 USD",'Total area 170 m 2','Floor 4','Count of rooms 4',06.04.2021
https://akcern.am/en/property/4629,Code - 40109,For rent Apartment in Yerevan,800 USD,'Total area 165 m 2','Floor 2','Count of rooms 4',06.04.2021
https://akcern.am/en/property/533,Code - 20522,For rent Apartment in Yerevan,500 USD,'Total area 57 m 2','Floor ','Count of rooms 2',06.04.2021
https://akcern.am/en/property/2933,Code - 40095,For rent Apartment in Yerevan,400 USD,'Total area 130 m 2','Floor 4','Count of rooms 4',06.04.2021
https://akcern.am/en/property/2481,Code - 40088,For rent Apartment in Yerevan,"1,000 USD",'Total area 168 m 2','Floor 5','Count of rooms 4',06.04.2021
https://akcern.am/en/property/1647,Code - 40082,For rent Apartment in Yerevan,600 USD,'Total area 110 m 2','Floor 4','Count of rooms 4',06.04.2021
https://akcern.am/en/property/517,Code - 40074,For rent Apartment in Yerevan,"1,200 USD",'Total area 88 m 2','Floor 5','Count of rooms 4',06.04.2021
https://akcern.am/en/property/13803,Code - 40063,For rent Apartment in Yerevan,"1,000 USD",'Total area 135 m 2','Floor 4','Count of rooms 4',06.04.2021
https://akcern.am/en/property/7784,Code - 30584,For rent Apartment in Yerevan,"1,000 USD",'Total area 137 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/7708,Code - 30583,For rent Apartment in Yerevan,600 USD,'Total area 95 m 2','Floor 6','Count of rooms 3',06.04.2021
https://akcern.am/en/property/6214,Code - 30569,For rent Apartment in Yerevan,"1,500 USD",'Total area 108 m 2','Floor 6','Count of rooms 3',06.04.2021
https://akcern.am/en/property/6135,Code - 30567,For rent Apartment in Yerevan,300 USD,'Total area 93 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/6091,Code - 30565,For rent Apartment in Yerevan,"1,000 USD",'Total area 139 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/5956,Code - 30561,For rent Apartment in Yerevan,500 USD,'Total area 81 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/12123,Code - 30560,For rent Apartment in Yerevan,420 USD,'Total area 77 m 2','Floor 7','Count of rooms 3',06.04.2021
https://akcern.am/en/property/5402,Code - 30553,For rent Apartment in Yerevan,"2,000 USD",'Total area 114 m 2','Floor 5','Count of rooms 3',06.04.2021
https://akcern.am/en/property/10789,Code - 30549,For rent Apartment in Yerevan,600 USD,'Total area 73 m 2','Floor 9','Count of rooms 3',06.04.2021
https://akcern.am/en/property/5351,Code - 30548,For rent Apartment in Yerevan,900 USD,'Total area 100 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/5249,Code - 30543,For rent Apartment in Yerevan,400 USD,'Total area 82 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/15057,Code - 30540,For rent Apartment in Yerevan,700 USD,'Total area 83 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/5052,Code - 30536,For rent Apartment in Yerevan,750 USD,'Total area 94 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/5378,Code - 30533,For rent Apartment in Yerevan,310 USD,'Total area 87 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/4891,Code - 30524,For rent Apartment in Yerevan,"1,000 USD",'Total area 109 m 2','Floor 5','Count of rooms 3',06.04.2021
https://akcern.am/en/property/4825,Code - 30523,For rent Apartment in Yerevan,750 USD,'Total area 108 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/14906,Code - 30507,For rent Apartment in Yerevan,"1,200 USD",'Total area 114 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/3472,Code - 30484,For rent Apartment in Yerevan,250 USD,'Total area 90 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/3378,Code - 30482,For rent Apartment in Yerevan,"1,250 USD",'Total area 136 m 2','Floor 8','Count of rooms 3',06.04.2021
https://akcern.am/en/property/14684,Code - 30477,For rent Apartment in Yerevan,700 USD,'Total area 76 m 2','Floor 7','Count of rooms 3',06.04.2021
https://akcern.am/en/property/3054,Code - 30471,For rent Apartment in Yerevan,400 USD,'Total area 75 m 2','Floor ','Count of rooms 3',06.04.2021
https://akcern.am/en/property/3045,Code - 30470,For rent Apartment in Yerevan,800 USD,'Total area 82 m 2','Floor 11','Count of rooms 3',06.04.2021
https://akcern.am/en/property/14614,Code - 30469,For rent Apartment in Yerevan,600 USD,'Total area 81 m 2','Floor 5','Count of rooms 3',06.04.2021
https://akcern.am/en/property/2966,Code - 30468,For rent Apartment in Yerevan,"1,000 USD",'Total area 100 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/10794,Code - 30464,For rent Apartment in Yerevan,750 USD,'Total area 101 m 2','Floor 5','Count of rooms 3',06.04.2021
https://akcern.am/en/property/2879,Code - 30462,For rent Apartment in Yerevan,600 USD,'Total area 98 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/2588,Code - 30451,For rent Apartment in Yerevan,450 USD,'Total area 63 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/49,Code - 30444,For rent Apartment in Yerevan,"1,300 USD",'Total area 90 m 2','Floor 5','Count of rooms 3',06.04.2021
https://akcern.am/en/property/1863,Code - 30409,For rent Apartment in Yerevan,500 USD,'Total area 113 m 2','Floor 8','Count of rooms 3',06.04.2021
https://akcern.am/en/property/1709,Code - 30402,For rent Apartment in Yerevan,700 USD,'Total area 102 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/1680,Code - 30399,For rent Apartment in Yerevan,450 USD,'Total area 83 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/14051,Code - 30383,For rent Apartment in Yerevan,210 USD,'Total area 106 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/617,Code - 30381,For rent Apartment in Yerevan,500 USD,'Total area 91 m 2','Floor 2','Count of rooms 3',06.04.2021
https://akcern.am/en/property/10944,Code - 259846,For rent Apartment in Yerevan,400 USD,'Total area 64 m 2','Floor 14','Count of rooms 2',06.04.2021
https://akcern.am/en/property/145,Code - 30321,For rent Apartment in Yerevan,500 USD,'Total area 97 m 2','Floor 6','Count of rooms 3',06.04.2021
