city,country,name,host_since,host_response_rate,host_identity_verified,review,superhost,property_type,accomodates,number_bathroom,number_bedroom,number_beds,rating,price,cleanliness,accuracy,communication,location,check_in,value
Yerevan,Armenia,Yellow 2 BED Apartment at Davidians,2016.0,100.0,Identity verified,61.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,5.0,46.0,5.0,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,Comfy 1BDR in front of Moscow Cinema by RIS,2014.0,100.0,Identity verified,536.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.92,37.0,4.9,5.0,5.0,5.0,5.0,4.8
Yerevan,Armenia,Brand New 1BDR at RIS Dalma Collection,2014.0,100.0,Identity verified,536.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.96,64.0,5.0,4.9,4.9,4.8,5.0,4.8
Yerevan,Armenia,Kaskad Apartment and Tours,2015.0,92.0,Identity verified,110.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.95,32.0,4.8,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,1 BDR on Abovyan street,2020.0,95.0,Identity verified,69.0,Super host,Entire rental unit,3.0,1.0,1.0,2.0,4.6,50.0,5.0,5.0,5.0,5.0,5.0,4.8
Yerevan,Armenia,Apartment Central Park Yerevan,2017.0,100.0,Identity verified,95.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.98,32.0,5.0,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,Lovely 1 BDR Apartment near Opera House by RIS,2014.0,100.0,Identity verified,536.0,Super host,Entire rental unit,3.0,1.0,1.0,2.0,4.91,40.0,4.9,4.9,5.0,5.0,5.0,4.9
Yerevan,Armenia,Umba Apartment N3,2015.0,100.0,Identity verified,70.0,regular host,Entire rental unit,5.0,1.0,1.0,4.0,4.83,38.0,5.0,5.0,5.0,5.0,5.0,4.7
Yerevan,Armenia,1 BDR. apt. with balcony on Aram 48 street,2020.0,98.0,Identity verified,174.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,5.0,57.0,4.9,4.9,5.0,5.0,5.0,4.7
Yerevan,Armenia,➤ Charming View ➢ 19-th floor ★ on Republic Square,2020.0,95.0,Identity verified,191.0,Super host,Entire rental unit  Inn,6.0,2.0,2.0,3.0,4.55,120.0,4.6,4.7,4.8,5.0,5.0,4.5
Yerevan,Armenia,Home4you 1-BDR Apartment,2019.0,100.0,Identity verified,35.0,Super host,Entire rental unit  LLC,4.0,1.0,1.0,2.0,5.0,46.0,5.0,5.0,5.0,5.0,5.0,5.0
