city,country,name,host_since,host_response_rate,host_identity_verified,review,superhost,property_type,accomodates,number_bathroom,number_bedroom,number_beds,rating,price,cleanliness,accuracy,communication,location,check_in,value
Yerevan,Armenia,3-х комнатная на Северном проспекте,2020.0,95.0,Identity verified,69.0,Super host,Entire rental unit,5.0,1.0,2.0,2.0,4.57,90.0,4.4,4.7,4.6,5.0,4.3,4.6
Yerevan,Armenia,New apartment in the city center with balcony,2020.0,100.0,Identity verified,13.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.92,40.0,5.0,5.0,5.0,5.0,5.0,4.8
Yerevan,Armenia,At Cinema Moscow's,2019.0,100.0,Identity verified,49.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.9,35.0,4.9,4.9,5.0,5.0,5.0,4.8
Yerevan,Armenia,Nice apartment at Republic Square. New building!,2015.0,100.0,Identity verified,304.0,Super host,Entire rental unit,4.0,1.0,2.0,3.0,4.92,31.0,4.9,4.9,5.0,5.0,5.0,4.9
Yerevan,Armenia,2 BDR on Mashtots Ave.,2020.0,95.0,Identity verified,69.0,Super host,Entire rental unit,5.0,1.0,2.0,2.0,4.78,54.0,4.9,4.8,4.7,4.9,4.4,4.8
Yerevan,Armenia,At Cinema Moscow's,2019.0,100.0,Identity verified,49.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.9,35.0,4.9,4.9,5.0,5.0,5.0,4.8
Yerevan,Armenia,2 BDR on Northern avenue 71/1,2020.0,98.0,Identity verified,175.0,Super host,Entire rental unit,4.0,1.0,2.0,2.0,5.0,90.0,4.9,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Cozy Apartment in the City Center,2015.0,100.0,Identity verified,333.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.93,25.0,4.9,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,New Studio on Koghbatsi 16,2020.0,98.0,Identity verified,175.0,Super host,Entire rental unit,2.0,1.0,0.0,1.0,4.91,53.0,5.0,5.0,5.0,5.0,4.8,5.0
Yerevan,Armenia,➤ 19-th floor Panoramic One BDR ☆ close to Dalma,2020.0,95.0,Identity verified,191.0,Super host,Entire rental unit  Inn,3.0,1.0,1.0,1.0,4.71,52.0,4.7,4.9,5.0,5.0,4.8,4.9
Yerevan,Armenia,☆ Scandi Design ✔ Self-Checkin ✔ Netflix ✔ 2BR,2016.0,100.0,Identity verified,241.0,Super host,Entire rental unit,5.0,1.0,2.0,3.0,5.0,53.0,5.0,4.9,5.0,5.0,4.9,5.0
Yerevan,Armenia,Home4you 1-BDR Apartment,2019.0,100.0,Identity verified,35.0,Super host,Entire rental unit  LLC,4.0,1.0,1.0,2.0,5.0,47.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Baghramyan apartment,2016.0,0.0,Identity not verified,4.0,regular host,Entire rental unit,1.0,1.0,1.0,1.0,0.0,23.0,,,,,,
